OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,StoreCode
96994,5149,2867,2025-09-26,9,25388.69,S030
96995,31368,4845,2025-08-11,6,32046.61,S043
96996,13414,326,2025-09-02,7,34808.5,S038
96997,5634,4719,2026-03-16,7,32274.33,S031
96998,22832,1096,2025-07-01,1,29068.08,S041
96999,23219,2399,2026-02-20,3,49163.6,S005
97000,28949,18,2026-04-27,2,11986.6,S049
97001,45340,1616,2026-04-19,6,44791.6,S009
97002,16766,3126,2026-04-23,8,41520.1,S033
97003,38047,1014,2025-07-26,1,28528.88,S017
97004,15535,783,2025-11-25,4,21065.75,S047
97005,9600,1930,2025-12-25,1,25774.08,S032
97006,36684,1304,2025-09-22,3,28417.47,S027
97007,17550,2868,2025-12-07,2,11914.52,S012
97008,32551,1150,2025-06-28,5,37375.82,S019
97009,26073,4867,2026-03-25,1,28450.05,S021
97010,20857,159,2026-04-08,8,35222.77,S041
97011,38660,1500,2025-11-23,6,26580.07,S044
97012,23917,1102,2026-05-19,4,11201.56,S032
97013,42033,4422,2026-06-19,5,12398.24,S034
97014,9680,3094,2026-03-24,2,41476.16,S026
97015,36435,1275,2025-06-30,10,9357.44,S039
97016,10268,1626,2025-11-17,7,44796.01,S033
97017,10212,2814,2026-05-08,7,49476.7,S039
97018,10100,2843,2025-08-26,6,41058.6,S046
97019,32510,2448,2026-04-24,5,3175.9,S050
97020,19057,2952,2026-02-11,2,9092.26,S029
97021,5248,1665,2026-02-08,5,27327.95,S005
97022,12956,2250,2025-08-06,3,31316.2,S009
97023,16902,848,2025-10-31,6,32078.52,S028
97024,34206,4630,2025-12-07,7,44817.58,S027
97025,27425,1508,2025-11-16,10,6996.61,S025
97026,3936,718,2026-06-07,2,31722.16,S033
97027,40890,1843,2025-09-08,9,23379.33,S042
97028,38715,1587,2025-08-19,8,42127.42,S018
97029,15316,2440,2025-10-19,1,44342.52,S042
97030,17857,4729,2025-11-04,2,13295.91,S030
97031,28139,1571,2026-05-21,4,30070.53,S015
97032,23658,2752,2026-06-10,2,12710.91,S009
97033,38258,3513,2025-08-24,4,19913.87,S019
97034,24437,3948,2025-10-31,8,44193.63,S037
97035,27538,2511,2026-02-12,2,36245.6,S029
97036,24560,447,2026-05-20,1,43868.22,S021
97037,2549,3274,2025-09-06,4,36944.96,S011
97038,1357,3320,2025-08-04,8,35080.32,S015
97039,6341,2938,2025-08-04,8,46035.06,S016
97040,17548,4168,2025-11-19,6,4828.43,S017
97041,40403,1888,2026-03-16,3,24540.91,S005
97042,43208,859,2026-02-26,4,16031.6,S046
97043,17268,1584,2025-08-14,10,12666.2,S009
97044,9976,4896,2026-06-06,6,11472.78,S042
97045,5497,842,2026-05-18,1,24142.85,S008
97046,11071,2155,2026-02-17,3,26048.2,S025
97047,41672,371,2026-06-22,1,49890.89,S005
97048,35475,3199,2026-05-19,9,27972.55,S014
97049,28970,2356,2025-09-07,10,38594.45,S021
97050,39545,4275,2026-04-13,7,32258.11,S005
97051,45195,4439,2025-12-25,5,19226.39,S009
97052,7388,4546,2026-05-21,10,25839.18,S049
97053,42813,1341,2026-05-02,9,15664.86,S002
97054,20689,1381,2025-08-13,6,39267.8,S047
97055,23741,3499,2025-07-03,1,38400.07,S041
97056,7954,2388,2025-09-10,9,6648.74,S017
97057,18368,4906,2025-10-01,1,11834.74,S012
97058,25753,395,2025-09-05,3,16367.22,S031
97059,39827,4420,2025-10-08,6,43621.62,S027
97060,8702,4385,2025-11-15,7,32140.78,S035
97061,24896,922,2026-05-01,8,3614.63,S039
97062,38174,2326,2026-03-02,5,27795.92,S029
97063,36009,2405,2026-04-06,1,19172.65,S011
97064,29260,1511,2025-11-17,5,47221.01,S024
97065,6183,3905,2025-08-14,7,18918.3,S017
97066,43580,2401,2025-11-20,5,22525.74,S043
97067,32268,4028,2025-07-24,6,39399.76,S050
97068,38666,2591,2025-09-22,9,3824.48,S039
97069,3717,528,2026-05-18,4,5995.26,S044
97070,1211,605,2025-10-24,1,2550.42,S036
97071,49955,4095,2026-01-06,9,32828.2,S022
97072,16709,2220,2025-11-11,6,876.75,S048
97073,34021,4472,2025-10-07,8,13021.76,S037
97074,8659,111,2026-04-07,2,5776.03,S045
97075,7186,1126,2025-09-23,7,14910.19,S044
97076,34071,2715,2026-02-09,4,38818.84,S013
97077,18584,3345,2025-09-10,3,7187.49,S013
97078,15949,3694,2026-04-16,1,25212.68,S046
97079,42779,3556,2025-12-05,6,13712.38,S040
97080,39129,4943,2025-10-23,2,7314.87,S035
97081,25586,4291,2025-07-18,1,8036.3,S043
97082,12304,2749,2025-12-23,3,33046.63,S018
97083,787,2951,2025-11-16,8,46412.54,S022
97084,34588,4004,2026-02-13,9,48801.1,S006
97085,4115,2671,2025-11-30,3,38427.22,S016
97086,47087,3062,2026-03-19,1,31158.27,S029
97087,18498,2218,2025-10-17,8,46754.47,S014
97088,29849,4065,2025-10-12,3,16165.01,S022
97089,48471,2108,2025-12-09,10,45201.63,S050
97090,12595,1709,2026-07-28,4,31756.37,S045
97091,15708,3534,2026-03-16,1,2657.1,S003
97092,48535,1791,2025-10-16,9,30312.52,S031
97093,16258,3466,2025-12-09,6,27109.86,S048
97094,13694,20,2026-01-17,3,13874.8,S047
97095,48585,1616,2026-04-16,1,12582.49,S049
97096,21332,3936,2025-09-19,4,45941.3,S040
97097,20342,4255,2025-09-20,8,25194.96,S003
97098,46112,4843,2025-09-12,5,23811.69,S009
97099,99999999,882,2026-05-23,1,33654.12,S002
97100,18249,960,2025-09-23,9,36894.12,S011
97101,10134,4255,2026-07-28,7,11434.23,S001
97102,3067,2388,2026-06-03,10,38192.47,S020
97103,15019,211,2025-09-19,5,43479.34,S043
97104,23055,2155,2026-01-24,3,41641.77,S011
97105,41394,502,2026-01-29,7,2599.38,S027
97106,38413,2182,2025-08-16,10,5849.33,S002
97107,22950,519,2026-01-20,6,17535.98,S047
97108,129,4264,2026-06-23,6,4982.42,S036
97109,19861,88888888,2025-08-19,9,16143.66,S045
97110,18869,4385,2026-03-17,4,15099.18,S044
97111,31030,122,2026-01-25,9,39944.71,S008
97112,41382,2117,2025-12-18,7,13507.1,S016
97113,49544,3077,2026-02-15,4,36951.37,S012
97114,11094,4336,2025-09-11,3,31361.06,S028
97115,17068,4729,2026-06-16,8,44775.85,S032
97116,35669,3485,2025-10-09,2,17857.56,S044
97117,29464,86,2026-05-28,1,30195.02,S003
97118,11015,3139,2026-06-20,9,27703.0,S027
97119,22805,3836,2026-04-20,8,30444.34,S005
97120,36052,2561,2026-03-14,3,41526.95,S046
97121,24098,1523,2026-02-21,2,19365.18,S028
97122,14818,3881,2025-10-23,6,32892.97,S017
97123,43007,4147,2025-09-09,2,22369.3,S010
97124,9658,1453,2025-07-30,4,12585.9,S009
97125,48249,4215,2025-11-03,9,24650.27,S046
97126,41192,3881,2025-08-22,1,4038.74,S047
97127,12431,391,2025-11-22,9,30472.04,S036
97128,43716,2744,2026-05-08,9,21270.21,S009
97129,37819,1393,2025-10-17,10,22145.52,S029
97130,49342,3816,2026-05-15,1,40912.73,S050
97131,17174,1577,2026-02-06,10,49151.16,S007
97132,14131,2733,2026-01-15,1,2577.48,S002
97133,20044,4128,2026-01-21,8,29599.0,S014
97134,25666,4772,2025-12-30,8,2888.18,S025
97135,38177,3008,2026-06-18,6,35818.59,S049
97136,44187,1121,2025-08-12,10,18907.33,S009
97137,28875,4913,2026-06-05,8,40104.73,S022
97138,49655,1778,2026-06-13,9,16151.04,S012
97139,49030,2769,2026-02-01,7,31192.26,S030
97140,46465,4271,2025-10-14,1,8571.5,S045
97141,19563,3793,2026-07-28,8,9966.3,S023
97142,28723,3506,2025-09-22,1,6596.73,S008
97143,8416,2384,2026-04-13,2,46596.75,S020
97144,26195,3424,2025-11-16,5,6698.41,S011
97145,44158,599,2025-11-12,6,13788.86,S018
97146,17150,4931,2026-05-22,1,49165.36,S008
97147,33311,88888888,2025-10-16,10,32600.63,S031
97148,15914,239,2026-06-07,4,7087.85,S007
97149,2874,3406,2026-01-06,2,17256.28,S048
97150,2076,696,2025-12-01,2,21052.04,S012
97151,44242,2214,2025-08-24,3,1676.08,S029
97152,11942,369,2026-01-19,10,21920.64,S007
97153,37546,152,2025-10-22,1,41561.96,S004
97154,26970,529,2025-08-08,9,36055.51,S032
97155,34492,4747,2025-10-20,9,35173.34,S011
97156,7267,1238,2025-12-24,3,11550.32,S038
97157,42519,1664,2025-10-26,4,25490.68,S030
97158,12754,4640,2026-06-19,9,40004.73,S001
97159,48864,946,2026-05-04,4,44189.53,S009
97160,11971,3823,2026-01-19,8,11756.58,S039
97161,34584,4368,2026-05-16,2,34531.03,S040
97162,41934,4834,2025-08-13,8,41008.13,S047
97163,14655,1030,2026-03-08,3,8009.91,S046
97164,27887,3481,2025-12-15,10,582.32,S005
97165,4800,107,2026-01-16,2,42370.83,S034
97166,13545,575,2025-12-21,2,4087.79,S019
97167,4761,4775,2026-05-27,7,42209.61,S049
97168,49709,4788,2026-02-03,3,29930.81,S008
97169,25603,4040,2025-12-26,9,43937.44,S032
97170,33965,4559,2025-10-20,2,6739.97,S010
97171,39789,2320,2025-07-17,9,35414.45,S041
97172,9438,99,2026-02-18,8,15641.48,S008
97173,48027,719,2026-05-17,1,2870.25,S045
97174,27815,1394,2026-02-22,3,18692.69,S023
97175,49017,954,2025-07-27,1,18801.38,S011
97176,33839,1135,2026-05-23,1,11637.54,S046
97177,99999999,3634,2025-08-28,8,32398.07,S050
97178,20961,2832,2026-05-25,8,33879.0,S019
97179,6879,3117,2025-09-29,9,45577.62,S040
97180,27792,3076,2026-01-07,3,32478.19,S027
97181,4569,1043,2025-08-28,8,43339.1,S016
97182,12735,1712,2025-08-04,6,16820.17,S024
97183,6932,529,2025-12-21,8,45767.23,S033
97184,247,2472,2026-03-12,5,-27816.43,S005
97185,646,4049,2026-04-22,6,16103.13,S022
97186,10101,2434,2025-09-28,7,14324.81,S016
97187,32239,135,2026-06-11,7,2269.57,S027
97188,18407,991,2026-02-08,3,10013.58,S049
97189,23867,3113,2026-04-17,3,36464.79,S048
97190,42834,1532,2025-11-29,2,25406.16,S042
97191,28056,686,2025-09-19,8,6634.85,S049
97192,32923,2618,2026-01-22,3,37322.98,S049
97193,44963,3284,2026-06-14,7,30481.43,S013
97194,35104,1801,2025-09-26,1,31420.24,S001
97195,47965,1421,2025-11-27,2,16309.41,S043
97196,47387,3693,2025-10-04,10,12519.96,S027
97197,9594,1711,2026-05-08,7,33888.67,S019
97198,1472,3426,2025-10-09,4,25292.14,S010
97199,34499,4688,2025-12-19,5,34740.35,S030
97200,33846,875,2026-04-25,6,9273.93,S038
97201,21131,2913,2025-12-03,4,29907.1,S043
97202,28943,3323,2026-04-27,1,31115.3,S015
97203,4558,1560,2025-07-19,2,7896.87,S042
97204,39718,355,2026-06-01,8,35706.75,S036
97205,18241,3022,2026-04-06,-6,20109.05,S036
97206,21201,4655,2025-09-12,3,35095.67,S014
97207,42959,88888888,2026-05-04,1,29853.16,S047
97208,24537,1718,2026-06-27,1,32122.54,S001
97209,46298,62,2025-09-15,1,40619.53,S029
97210,44304,2080,2026-05-15,3,7335.23,S008
97211,5429,3017,2026-04-27,1,20625.28,S047
97212,37685,3552,2026-05-04,9,44199.51,S037
97213,16087,661,2026-06-27,6,3010.76,S037
97214,9956,2611,2026-04-04,1,32550.33,S034
97215,18616,1493,2025-09-27,9,37239.12,S009
97216,6208,881,2025-12-11,7,27007.7,S046
97217,49048,1014,2025-11-17,10,10720.56,S035
97218,13872,3694,2025-12-12,3,22544.99,S042
97219,13006,4271,2026-05-04,10,30931.39,S033
97220,40242,4760,2026-02-26,2,766.49,S008
97221,14140,2905,2025-12-19,1,5580.47,S036
97222,29233,3340,2025-10-15,8,46698.8,S038
97223,32344,4512,2026-05-04,10,20512.59,S048
97224,21861,2833,2025-07-13,5,14224.58,S019
97225,99999999,1398,2025-12-29,4,7108.73,S030
97226,32425,127,2026-06-05,4,42950.56,S046
97227,22942,2280,2025-11-13,5,45410.36,S003
97228,47563,1202,2025-11-03,3,20428.19,S018
97229,10589,3034,2025-12-27,3,1404.69,S021
97230,3140,4708,2026-04-20,8,43979.35,S014
97231,45980,2184,2025-10-13,5,25674.82,S007
97232,33720,332,2026-06-19,1,24627.87,S033
97233,16431,1096,2025-09-29,9,10152.64,S001
97234,10975,4077,2026-02-18,6,9070.67,S012
97235,46150,88888888,2026-05-02,3,28498.01,S008
97236,30277,2451,2026-04-17,4,16906.1,S021
97237,5542,2391,2025-09-08,9,40426.48,S027
97238,35619,2717,2026-02-05,10,2332.45,S013
97239,7893,2917,2025-11-01,7,38959.9,S040
97240,25176,801,2025-11-13,10,24699.53,S005
97241,4656,3130,2025-07-07,5,22002.91,S033
97242,15616,3339,2025-12-03,3,12601.73,S026
97243,8849,4573,2025-06-29,4,23344.75,S010
97244,47058,2824,2025-09-11,7,21587.74,S004
97245,46643,4551,2026-02-26,9,27259.39,S002
97246,30710,4982,2026-01-29,3,14834.19,S008
97247,49612,2079,2026-06-08,7,13185.27,S010
97248,29324,1978,2026-02-04,3,21344.31,S001
97249,11130,2056,2026-03-16,7,6735.71,S049
97250,19577,3434,2025-07-06,3,23983.52,S009
97251,26555,88888888,2025-07-12,3,19577.41,S044
97252,13305,4065,2026-02-06,7,45547.77,S035
97253,31951,1731,2025-08-14,6,42376.23,S020
97254,31639,68,2026-04-12,6,44518.44,S031
97255,39204,638,2025-12-04,10,24706.93,S048
97256,37702,3719,2025-07-01,3,2047.56,S040
97257,21136,3402,2026-03-02,8,25240.26,S038
97258,38402,1762,2025-11-04,2,16032.85,S015
97259,99999999,4735,2025-07-25,8,49351.27,S047
97260,9125,699,2026-03-24,1,42497.89,S025
97261,36284,844,2025-09-29,10,12321.91,S015
97262,6051,4562,2025-09-26,10,41958.2,S011
97263,5673,2190,2026-05-14,6,30091.79,S008
97264,4879,4092,2025-09-25,3,29190.68,S008
97265,11465,3998,2025-09-25,-6,24856.12,S040
97266,1759,689,2025-12-17,1,36992.79,S011
97267,9653,1366,2025-10-20,9,48987.96,S047
97268,18032,588,2026-03-28,3,30829.82,S037
97269,24117,1710,2025-10-20,3,32019.41,S027
97270,10263,45,2025-07-08,7,15729.15,S047
97271,18212,4752,2025-12-13,6,2777.5,S008
97272,7520,2136,2025-12-10,1,1290.57,S009
97273,36959,787,2026-06-25,5,5830.62,S042
97274,5740,4943,2025-08-20,10,524.67,S023
97275,12668,2824,2025-09-04,-7,23479.11,S006
97276,39507,172,2026-01-23,2,1163.79,S007
97277,38766,3665,2026-07-28,6,34636.39,S023
97278,25522,1178,2025-08-26,3,29062.06,S048
97279,28145,4461,2025-11-30,2,41262.96,S047
97280,45697,3419,2025-10-31,7,28488.39,S019
97281,7703,475,2026-02-25,3,1168.17,S050
97282,36829,3796,2025-11-23,1,19318.59,S011
97283,16920,3152,2025-11-03,3,37688.71,S038
97284,20381,2299,2026-02-25,4,4131.67,S046
97285,13970,1350,2026-02-24,8,27246.47,S033
97286,14837,152,2025-12-05,10,19951.8,S026
97287,2478,3369,2025-07-05,7,30678.1,S031
97288,26083,2016,2025-11-30,10,34261.6,S007
97289,2840,2279,2026-03-19,4,-26653.8,S031
97290,12957,2543,2025-09-16,6,35117.58,S033
97291,14303,3796,2025-07-19,7,41503.17,S004
97292,20370,2880,2025-07-03,8,48255.81,S042
97293,45901,4503,2025-09-23,6,12250.23,S050
97294,28344,4386,2026-06-20,2,2632.91,S003
97295,13715,4488,2025-10-28,7,28187.99,S042
97296,41691,4245,2025-09-19,3,5554.21,S017
97297,34616,3311,2026-04-28,9,26534.91,S010
97298,42256,163,2026-01-10,3,18270.06,S025
97299,42646,2882,2026-03-21,2,13855.82,S047
97300,26954,831,2025-11-27,5,17306.77,S014
97301,38345,741,2026-06-16,3,26370.08,S018
97302,10178,3709,2025-07-21,9,32650.62,S006
97303,30945,4835,2025-10-03,10,26224.55,S028
97304,22634,1529,2026-04-05,2,29645.63,S041
97305,6953,1384,2026-03-26,3,12924.08,S035
97306,1276,501,2026-02-06,7,5960.93,S017
97307,7179,930,2025-12-30,1,43714.21,S021
97308,36309,3488,2025-06-30,10,24483.65,S034
97309,49131,3367,2026-04-29,1,42165.59,S032
97310,15237,2497,2026-02-14,10,6630.41,S007
97311,27961,3608,2025-07-02,7,31754.53,S001
97312,99999999,2471,2025-11-25,8,9980.83,S040
97313,35028,2297,2026-04-27,7,11239.94,S044
97314,21975,3522,2026-03-21,6,25971.19,S003
97315,7658,3644,2026-06-22,2,18731.91,S010
97316,41302,173,2025-12-07,6,47448.85,S042
97317,1865,982,2025-07-08,10,46867.4,S009
97318,12436,1072,2025-12-19,6,33617.66,S024
97319,28893,1162,2026-01-17,3,31412.88,S016
97320,3660,3009,2025-10-21,6,8815.57,S013
97321,2782,4238,2025-11-05,5,44972.44,S041
97322,28265,3496,2025-07-05,5,9050.97,S008
97323,8987,4772,2025-12-22,10,35640.01,S038
97324,43737,458,2025-08-01,3,9712.76,S011
97325,48900,2759,2025-12-19,2,39859.89,S044
97326,10940,4590,2025-09-10,2,45459.69,S039
97327,22275,2461,2025-08-23,2,13896.41,S008
97328,28209,4591,2026-05-14,3,31965.68,S035
97329,29004,654,2026-02-26,8,42479.18,S025
97330,27780,272,2025-09-20,6,768.01,S024
97331,1528,4515,2025-08-29,8,49456.92,S043
97332,17053,898,2025-08-18,1,40894.97,S010
97333,27892,677,2026-04-02,-4,7140.06,S026
97334,44373,117,2026-01-23,10,23551.61,S028
97335,4697,2464,2026-05-14,2,225.62,S042
97336,16479,88888888,2026-02-24,3,21190.76,S042
97337,28236,3811,2026-06-16,6,37344.09,S015
97338,37362,546,2025-12-16,10,20918.23,S025
97339,24763,68,2026-05-24,5,14156.14,S035
97340,44485,808,2025-10-27,7,30602.21,S043
97341,7895,515,2025-10-19,4,22047.82,S029
97342,99999999,995,2025-09-08,2,49012.91,S009
97343,40755,4434,2025-06-30,3,24913.2,S042
97344,43601,2067,2025-11-09,8,29228.93,S036
97345,24325,1802,2026-04-27,10,9609.72,S028
97346,12947,2646,2026-01-19,5,22959.22,S018
97347,14518,4475,2025-11-25,9,11137.91,S037
97348,20435,4064,2025-11-20,7,34394.9,S020
97349,18088,3830,2026-04-05,9,21892.56,S023
97350,39758,4,2025-07-08,4,41378.34,S038
97351,41848,3794,2025-11-16,4,22846.12,S015
97352,28090,98,2026-04-20,10,31944.64,S018
97353,13733,3421,2026-06-02,3,23898.55,S016
97354,29510,1638,2026-05-06,7,42296.86,S013
97355,34488,1577,2025-11-08,2,26702.67,S004
97356,27111,3682,2025-07-20,1,5296.32,S032
97357,15409,12,2026-06-10,3,28490.12,S004
97358,38045,88888888,2026-02-21,10,31817.97,S024
97359,33513,4358,2026-05-04,3,22022.87,S049
97360,43896,1922,2026-01-03,10,47343.33,S009
97361,16627,4924,2026-06-20,-7,39345.98,S030
97362,21393,3014,2025-07-22,10,33759.37,S032
97363,29877,1055,2026-02-03,2,44648.92,S030
97364,11599,1966,2025-10-10,8,21326.42,S024
97365,29257,3619,2025-10-24,5,37691.32,S048
97366,33548,4937,2026-05-23,1,9797.41,S045
97367,16844,2217,2026-04-18,10,16961.44,S031
97368,32879,1396,2026-04-20,8,39734.97,S028
97369,9778,3639,2025-09-11,8,18760.99,S023
97370,46433,3501,2026-04-28,10,33985.16,S010
97371,7413,1214,2026-01-03,7,22262.02,S019
97372,9939,1569,2025-08-17,3,1451.54,S043
97373,3442,2472,2026-06-02,-8,7675.99,S048
97374,47513,4392,2026-05-12,8,24620.82,S014
97375,42458,595,2025-11-03,2,25858.79,S013
97376,26475,3469,2025-12-10,6,33094.08,S028
97377,31868,4823,2026-01-02,9,12346.29,S034
97378,30923,2821,2026-06-04,5,44588.4,S050
97379,2667,4031,2025-07-09,10,18655.4,S023
97380,29422,2577,2025-10-28,1,30672.6,S011
97381,13845,884,2025-07-15,6,37057.52,S013
97382,35460,88888888,2025-12-06,6,21964.46,S015
97383,28863,419,2026-05-12,2,14168.33,S039
97384,28421,3431,2026-05-14,6,28730.63,S022
97385,25863,716,2025-11-18,4,2117.28,S021
97386,21764,169,2025-10-17,10,49953.15,S030
97387,39834,2507,2026-04-13,8,7382.78,S049
97388,17302,88888888,2026-06-01,4,32908.99,S040
97389,33728,727,2025-07-30,4,38856.8,S044
97390,19158,3091,2025-12-23,1,34241.43,S044
97391,41832,456,2026-03-13,2,12489.18,S039
97392,25024,744,2025-07-23,2,38832.63,S040
97393,49787,3332,2026-01-08,5,34074.69,S022
97394,42321,1300,2026-04-25,4,22875.41,S006
97395,28140,4844,2025-10-10,8,39200.4,S038
97396,5620,1303,2025-07-01,6,34308.28,S038
97397,22719,1535,2026-01-09,1,48259.58,S004
97398,19637,1508,2026-02-25,7,25800.95,S030
97399,38694,1211,2025-11-10,10,20663.77,S038
97400,21775,160,2026-02-06,2,16510.85,S011
97401,15702,2834,2026-06-27,9,18426.07,S033
97402,16682,2874,2026-01-06,5,13440.17,S024
97403,99999999,2832,2025-07-28,3,22251.64,S014
97404,3240,3767,2026-05-08,6,33909.42,S004
97405,31474,1427,2025-12-21,10,47884.44,S021
97406,10877,923,2026-02-07,7,24121.88,S029
97407,1636,3805,2025-12-10,6,35111.4,S012
97408,19279,4725,2026-06-20,10,34261.76,S029
97409,17878,4515,2026-05-07,8,41203.62,S032
97410,24031,463,2026-03-18,9,-39767.41,S036
97411,36319,1000,2026-01-29,8,41106.53,S003
97412,46836,4445,2026-03-08,4,49344.34,S011
97413,16584,4456,2026-03-12,8,28798.01,S012
97414,19772,3715,2026-01-08,2,35706.83,S036
97415,33400,4553,2025-08-17,1,19482.45,S044
97416,49011,2608,2026-06-10,1,35975.62,S040
97417,6181,1748,2026-04-22,2,38711.36,S006
97418,14669,1058,2025-10-12,9,3298.36,S026
97419,39605,726,2025-06-29,5,6106.47,S007
97420,15290,3355,2025-08-04,10,23668.31,S018
97421,1248,2939,2025-10-22,3,6732.79,S050
97422,46984,582,2026-01-31,9,47315.39,S015
97423,1643,4676,2025-09-20,9,130.72,S042
97424,22223,2799,2026-05-22,9,2848.21,S015
97425,14518,2479,2026-06-17,5,7306.08,S002
97426,9066,4982,2026-01-08,6,43149.72,S044
97427,4176,741,2026-02-11,3,2572.34,S025
97428,22556,3625,2026-03-07,10,6259.07,S045
97429,49757,1066,2026-06-10,1,45402.62,S004
97430,852,1840,2025-09-10,7,3327.03,S006
97431,22082,3305,2025-09-13,9,31490.77,S047
97432,17231,4865,2025-11-24,7,40720.17,S042
97433,34920,3835,2026-03-08,6,16121.78,S019
97434,46270,88888888,2025-12-28,8,48094.0,S007
97435,11864,88888888,2025-07-12,7,13515.74,S035
97436,34360,2803,2025-08-02,5,9820.54,S047
97437,26983,3087,2026-01-05,3,13766.09,S017
97438,47181,282,2025-12-09,3,18976.47,S038
97439,2524,445,2025-10-08,7,37621.83,S002
97440,10735,1590,2025-07-14,2,4405.51,S010
97441,16978,3010,2026-04-17,10,9773.12,S002
97442,23494,2333,2026-01-31,6,29991.84,S042
97443,44918,728,2026-05-18,10,40127.4,S023
97444,9288,4406,2025-11-08,6,2455.67,S001
97445,48959,3214,2026-03-03,2,33216.36,S048
97446,28885,4808,2025-11-28,3,42607.31,S010
97447,34946,2423,2025-07-02,4,39887.97,S039
97448,43308,88888888,2026-02-21,10,22975.52,S017
97449,19328,4298,2025-07-11,1,25638.88,S005
97450,34801,3371,2025-10-08,2,10597.57,S038
97451,18062,677,2025-10-04,5,29635.22,S037
97452,36369,3401,2026-02-08,4,38001.27,S026
97453,49654,722,2025-10-28,7,42030.43,S042
97454,9721,1602,2025-09-23,6,31331.1,S006
97455,20783,4296,2025-11-09,4,48799.51,S008
97456,49151,1742,2025-08-18,7,40849.39,S006
97457,46682,4825,2026-05-01,3,25062.32,S021
97458,34476,408,2025-11-18,2,13994.97,S008
97459,47122,316,2026-01-29,9,38883.44,S017
97460,37197,2966,2025-08-23,4,31307.77,S001
97461,19529,1843,2026-04-14,3,42027.44,S031
97462,99999999,4102,2025-11-01,5,4688.48,S034
97463,42155,2516,2026-04-25,6,37307.54,S032
97464,32951,2474,2026-07-28,9,46860.42,S002
97465,3353,4403,2026-01-26,7,10896.53,S050
97466,27130,233,2026-03-14,3,16342.97,S009
97467,11200,353,2025-10-10,10,40711.04,S009
97468,18498,3131,2025-07-23,7,44112.11,S021
97469,9877,1984,2026-01-14,4,40641.78,S027
97470,5903,923,2026-04-21,4,15572.41,S002
97471,18515,2526,2026-06-11,2,26763.5,S041
97472,28396,875,2025-08-10,5,35408.89,S047
97473,4232,2415,2025-08-11,7,45160.49,S026
97474,19400,3768,2026-02-09,1,6211.88,S034
97475,14020,770,2025-09-04,6,40322.43,S036
97476,46724,1850,2025-08-22,9,7518.46,S046
97477,31324,2825,2025-11-26,2,13020.98,S034
97478,48805,3843,2025-08-28,9,40895.8,S048
97479,49643,4232,2026-05-13,4,34676.26,S011
97480,35141,3009,2025-10-26,2,16506.4,S020
97481,27970,2087,2025-10-19,1,4712.67,S013
97482,23921,4305,2025-12-04,2,20777.31,S048
97483,23862,1722,2026-01-02,4,6546.06,S022
97484,41292,3169,2025-08-07,1,21453.26,S041
97485,7407,1470,2026-04-17,2,1346.3,S001
97486,984,1061,2025-08-07,7,19919.87,S033
97487,43434,586,2025-07-01,3,22502.37,S035
97488,18320,4941,2026-03-11,5,48946.12,S010
97489,8664,4150,2026-01-23,10,38855.99,S027
97490,17432,2358,2026-01-07,3,35391.17,S019
97491,30762,1003,2025-07-07,5,49764.81,S017
97492,27604,3168,2026-01-07,6,17207.46,S037
97493,99999999,4009,2025-11-02,3,30429.79,S006
97494,12541,4818,2026-04-03,2,11161.22,S040
97495,28215,3159,2025-10-26,9,48473.15,S037
97496,99999999,3541,2026-01-28,7,11916.75,S042
97497,13596,4450,2025-12-26,2,23016.68,S008
97498,20866,77,2026-06-24,4,35516.6,S018
97499,23100,4855,2026-07-28,2,18343.62,S049
97500,44385,4261,2025-08-17,3,7943.88,S044
97501,42706,4164,2026-06-15,10,11056.71,S014
97502,38594,4711,2025-07-02,3,39475.68,S008
97503,21944,1930,2025-11-19,7,10154.07,S002
97504,38914,621,2026-01-11,5,8477.21,S048
97505,6793,4428,2026-04-13,6,27219.28,S045
97506,7045,1839,2025-07-14,6,35095.15,S036
97507,48395,1646,2026-06-14,8,6471.82,S048
97508,10619,404,2025-10-27,6,47934.0,S035
97509,36949,897,2025-09-07,6,5903.98,S040
97510,21130,1778,2025-12-28,10,37330.33,S032
97511,47913,2544,2025-12-24,2,22497.96,S001
97512,20657,3284,2025-12-15,3,2917.8,S045
97513,39377,2883,2025-08-29,7,417.66,S004
97514,45558,3312,2025-07-27,10,10766.35,S037
97515,33981,928,2025-11-25,3,49191.13,S021
97516,2498,2306,2025-08-04,9,42091.82,S048
97517,99999999,1839,2026-03-31,3,3806.16,S013
97518,6298,2301,2025-07-23,8,16308.23,S012
97519,12589,2741,2026-03-28,5,13924.38,S008
97520,44694,3449,2026-02-17,10,46594.68,S018
97521,7297,1875,2025-09-04,10,16558.94,S039
97522,36134,4034,2025-10-10,4,3382.81,S026
97523,45554,3782,2025-09-11,7,8658.89,S001
97524,42420,2954,2026-04-11,9,24421.38,S037
97525,2301,3381,2025-10-27,9,49457.02,S021
97526,21763,2898,2026-04-12,9,37705.79,S046
97527,4967,3245,2025-09-01,2,37549.43,S043
97528,13639,88888888,2025-08-09,2,11368.64,S020
97529,43953,1015,2026-05-15,5,13223.64,S006
97530,24787,4804,2026-04-16,5,24691.58,S017
97531,38270,2576,2026-03-06,7,45757.66,S027
97532,23973,88888888,2026-04-17,6,11271.54,S033
97533,12871,1456,2025-07-01,5,33193.12,S010
